longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.15,37.69,36.0,1545.0,273.0,863.0,267.0,4,192900.0
-122.15,37.69,36.0,1501.0,287.0,703.0,276.0,4,197300.0
-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,4,205200.0
-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4,213400.0
-122.15,37.67,35.0,2472.0,398.0,1171.0,390.0,6,198100.0
-122.15,37.47,39.0,1295.0,239.0,566.0,242.0,6,326400.0
-122.15,37.46,52.0,1803.0,257.0,683.0,259.0,11,500001.0
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,6,379600.0
-122.15,37.46,39.0,906.0,109.0,353.0,112.0,10,500001.0
-122.15,37.46,30.0,4198.0,1244.0,2678.0,1147.0,4,308600.0
-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6,500001.0
-122.15,37.45,52.0,2117.0,353.0,734.0,328.0,7,500001.0
-122.15,37.44,52.0,2063.0,320.0,774.0,309.0,7,500001.0
-122.15,37.44,52.0,1945.0,293.0,708.0,275.0,6,500001.0
-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,5,500001.0
-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5,476300.0
-122.15,37.43,20.0,11709.0,3618.0,7604.0,3589.0,2,375000.0
-122.15,37.42,44.0,3558.0,839.0,1779.0,832.0,4,404800.0
-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7,475000.0
-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,13,500001.0
-122.16,39.78,32.0,1288.0,221.0,562.0,203.0,2,69600.0
-122.16,39.74,20.0,707.0,126.0,337.0,125.0,3,85000.0
-122.16,38.07,14.0,6360.0,1236.0,2876.0,1127.0,5,190300.0
-122.16,38.05,52.0,1888.0,457.0,830.0,408.0,3,185100.0
-122.16,38.05,34.0,2434.0,428.0,926.0,423.0,5,208300.0
-122.16,38.02,40.0,1800.0,290.0,761.0,277.0,5,196100.0
-122.16,37.89,32.0,1779.0,241.0,721.0,258.0,9,434500.0
-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8,404300.0
-122.16,37.83,16.0,4596.0,705.0,1480.0,650.0,8,370200.0
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,6,371000.0
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,5,156300.0
-122.16,37.77,47.0,1256.0,217.0,570.0,218.0,4,161900.0
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,4,176000.0
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3,145800.0
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,5,164300.0
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2,155500.0
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,3,142900.0
-122.16,37.75,44.0,617.0,131.0,378.0,135.0,3,111100.0
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,2,95200.0
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,2,91700.0
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,3,107900.0
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4,143400.0
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,3,98200.0
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3,129500.0
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2,103100.0
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4,109400.0
-122.16,37.73,52.0,2260.0,416.0,994.0,412.0,4,198200.0
-122.16,37.73,52.0,1114.0,206.0,425.0,207.0,3,175000.0
-122.16,37.73,49.0,1699.0,408.0,768.0,385.0,3,171600.0
-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3,137500.0
-122.16,37.71,37.0,1507.0,242.0,632.0,253.0,5,191000.0
-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,5,190400.0
-122.16,37.7,36.0,1719.0,303.0,836.0,311.0,4,193500.0
-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,3,194600.0
-122.16,37.69,36.0,1480.0,278.0,796.0,283.0,4,205700.0
-122.16,37.47,44.0,2581.0,437.0,1006.0,414.0,5,341700.0
-122.16,37.47,33.0,3687.0,852.0,3091.0,852.0,3,162600.0
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6,417800.0
-122.16,37.46,32.0,2663.0,661.0,1403.0,733.0,4,410200.0
-122.16,37.45,50.0,196.0,41.0,76.0,42.0,8,412500.0
-122.16,37.45,47.0,4234.0,1156.0,1808.0,1093.0,4,425000.0
-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,5,356000.0
-122.16,37.45,19.0,2207.0,810.0,1304.0,775.0,2,402500.0
-122.16,37.44,34.0,2199.0,529.0,1193.0,532.0,4,405900.0
-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11,500001.0
-122.16,37.17,35.0,6422.0,1380.0,2755.0,1064.0,5,202300.0
-122.17,40.2,28.0,1782.0,334.0,873.0,311.0,3,79100.0
-122.17,40.11,24.0,1631.0,340.0,1042.0,333.0,2,59000.0
-122.17,39.94,32.0,2352.0,477.0,1316.0,447.0,2,57400.0
-122.17,39.92,16.0,1566.0,306.0,652.0,287.0,2,60800.0
-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6,229200.0
-122.17,38.07,15.0,2125.0,278.0,857.0,272.0,6,219700.0
-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4,187100.0
-122.17,37.88,33.0,3626.0,502.0,1348.0,480.0,8,423200.0
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,8,401800.0
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,7,438000.0
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4,144000.0
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,4,140600.0
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,4,157300.0
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3,141900.0
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,2,90700.0
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,3,135300.0
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2,107900.0
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,2,90600.0
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,2,94800.0
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2,98200.0
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,3,89300.0
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1,90000.0
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3,100400.0
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2,88800.0
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,2,98300.0
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,3,92300.0
-122.17,37.75,38.0,992.0,279.0,732.0,259.0,2,85100.0
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2,91800.0
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2,97200.0
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2,84200.0
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3,107600.0
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2,101600.0
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2,97700.0
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2,92500.0
-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,4,183300.0
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2,86500.0
-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,4,158300.0
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,4,159700.0
-122.17,37.72,43.0,3783.0,814.0,2139.0,789.0,4,166300.0
-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,3,165000.0
-122.17,37.69,24.0,2262.0,391.0,1125.0,366.0,5,212600.0
-122.17,37.48,39.0,2427.0,401.0,1178.0,408.0,6,352700.0
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9,500001.0
-122.17,37.45,35.0,1025.0,242.0,388.0,232.0,5,500001.0
-122.17,37.45,33.0,1828.0,396.0,766.0,378.0,4,500001.0
-122.17,37.43,24.0,3924.0,1142.0,7174.0,950.0,4,387500.0
-122.18,40.02,30.0,1952.0,397.0,961.0,333.0,2,68200.0
-122.18,39.93,35.0,1387.0,272.0,610.0,237.0,2,59500.0
-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,2,67500.0
-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3,85400.0
-122.18,39.55,28.0,1471.0,259.0,673.0,246.0,3,81600.0
-122.18,38.49,15.0,1743.0,366.0,655.0,264.0,3,146900.0
-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6,216700.0
-122.18,38.29,18.0,1953.0,265.0,658.0,270.0,8,393000.0
-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5,161300.0
-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5,201800.0
-122.18,37.91,31.0,7200.0,876.0,2428.0,843.0,11,500001.0
-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9,500001.0
-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8,499000.0
-122.18,37.88,36.0,542.0,119.0,231.0,121.0,5,354200.0
-122.18,37.86,33.0,4449.0,636.0,1684.0,617.0,9,399700.0
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5,336700.0
-122.18,37.81,30.0,292.0,38.0,126.0,52.0,6,483300.0
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6,318200.0
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,7,285800.0
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,4,208100.0
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5,253000.0
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3,160700.0
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3,136700.0
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2,96200.0
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2,100000.0
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3,120100.0
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,3,97300.0
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2,97500.0
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,4,93800.0
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,2,89500.0
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,2,96700.0
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,2,91200.0
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2,107000.0
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1,87100.0
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2,82000.0
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4,80700.0
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2,84600.0
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,2,82100.0
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2,88900.0
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2,83500.0
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,2,90500.0
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2,79700.0
-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,4,156700.0
-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3,157500.0
-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,3,178900.0
-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,5,187800.0
-122.18,37.47,37.0,2848.0,328.0,852.0,327.0,13,500001.0
-122.18,37.46,40.0,2529.0,293.0,831.0,258.0,15,500001.0
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4,460200.0
-122.18,37.45,37.0,5257.0,1360.0,2128.0,1264.0,4,394300.0
-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8,500001.0
-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,11,500001.0
-122.19,40.2,30.0,2750.0,476.0,1296.0,464.0,4,73600.0
-122.19,40.07,21.0,1548.0,290.0,744.0,265.0,2,55000.0
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,2,53500.0
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2,65600.0
-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2,58700.0
-122.19,39.5,23.0,462.0,97.0,261.0,90.0,2,53000.0
-122.19,38.13,5.0,7854.0,1446.0,4361.0,1395.0,5,214800.0
-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6,166300.0
-122.19,38.07,20.0,3000.0,525.0,1207.0,491.0,5,217500.0
-122.19,37.84,18.0,1617.0,210.0,533.0,194.0,12,392600.0
-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,7,368900.0
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8,335200.0
-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8,365900.0
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4,263400.0
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,5,257300.0
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4,246900.0
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,3,179900.0
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,3,172800.0
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,3,198100.0
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,5,231800.0
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,3,140500.0
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4,164400.0
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3,156500.0
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,4,166900.0
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,3,160000.0
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5,174200.0
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,4,151200.0
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3,143900.0
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,3,101400.0
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,2,92300.0
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2,89300.0
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2,94700.0
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,2,91400.0
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,2,74100.0
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1,72500.0
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,1,81800.0
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,2,85800.0
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,2,82800.0
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,1,81800.0
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1,81400.0
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,3,83400.0
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1,87100.0
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1,84700.0
-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4,267000.0
-122.19,37.46,34.0,5419.0,1183.0,2002.0,1138.0,4,500001.0
-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5,464600.0
-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,9,500001.0
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9,500001.0
-122.19,37.43,39.0,2392.0,420.0,937.0,406.0,7,472800.0
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8,500001.0
-122.2,39.53,22.0,3265.0,658.0,1647.0,594.0,2,71000.0
-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2,63400.0
-122.2,39.15,33.0,1064.0,174.0,434.0,147.0,3,108000.0
-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5,171900.0
-122.2,38.04,31.0,3029.0,500.0,1236.0,487.0,6,197000.0
-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,7,310700.0
-122.2,37.9,36.0,2107.0,287.0,740.0,280.0,10,500001.0
-122.2,37.89,37.0,3881.0,560.0,1315.0,517.0,7,367500.0
-122.2,37.88,36.0,1065.0,160.0,398.0,155.0,8,378100.0
-122.2,37.84,35.0,2865.0,460.0,1072.0,443.0,7,319300.0
-122.2,37.84,30.0,2211.0,346.0,844.0,343.0,6,311500.0
-122.2,37.83,26.0,1589.0,223.0,542.0,211.0,8,351200.0
-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6,362800.0
-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7,366700.0
-122.2,37.81,45.0,2964.0,436.0,1067.0,426.0,7,323500.0
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,5,217100.0
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,4,203300.0
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,5,273000.0
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5,239600.0
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,3,122000.0
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,3,134700.0
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4,169600.0
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,4,158400.0
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,3,129100.0
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,5,163500.0
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3,121600.0
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2,102400.0
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,3,121400.0
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2,94800.0
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,2,85700.0
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1,84600.0
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,2,70000.0
-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5,233600.0
-122.2,37.48,32.0,640.0,166.0,991.0,160.0,2,270000.0
-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3,263500.0
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,10,500001.0
-122.2,37.47,37.0,1403.0,369.0,1587.0,331.0,3,232800.0
-122.2,37.47,37.0,1053.0,266.0,939.0,267.0,3,320800.0
-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,10,500001.0
-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15,500001.0
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5,444500.0
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7,500001.0
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5,500001.0
-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8,500001.0
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10,500001.0
-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13,500001.0
-122.21,40.18,30.0,744.0,156.0,410.0,165.0,2,63200.0
-122.21,38.83,20.0,1138.0,221.0,459.0,209.0,3,123400.0
-122.21,38.41,12.0,4270.0,654.0,1624.0,598.0,6,331300.0
-122.21,38.28,35.0,1273.0,210.0,555.0,181.0,4,269300.0
-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3,124600.0
-122.21,38.1,36.0,3018.0,557.0,1445.0,556.0,4,129900.0
-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,4,127000.0
-122.21,38.06,52.0,2735.0,559.0,1076.0,487.0,4,155700.0
-122.21,38.02,15.0,2150.0,327.0,1094.0,324.0,6,198500.0
-122.21,37.84,34.0,3038.0,490.0,1140.0,496.0,7,325900.0
-122.21,37.83,34.0,5065.0,788.0,1627.0,766.0,7,333300.0
-122.21,37.82,52.0,2375.0,333.0,813.0,350.0,7,331400.0
-122.21,37.81,52.0,1389.0,212.0,510.0,224.0,5,296400.0
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3,187100.0
-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,3,216700.0
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4,229700.0
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3,151000.0
-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3,233100.0
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,3,138800.0
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2,139400.0
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,3,143800.0
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,3,139200.0
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,2,137000.0
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,3,142600.0
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3,137500.0
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,3,111300.0
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,3,137300.0
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2,102800.0
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,2,126800.0
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4,80600.0
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2,98700.0
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2,100000.0
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,2,80600.0
-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,3,87500.0
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2,225000.0
-122.21,37.48,39.0,1535.0,340.0,1204.0,370.0,3,247200.0
-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3,218100.0
-122.21,37.47,43.0,733.0,162.0,497.0,175.0,3,255300.0
-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3,211000.0
-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,11,500001.0
-122.21,37.46,40.0,1777.0,207.0,577.0,207.0,15,500001.0
-122.21,37.44,35.0,1140.0,193.0,486.0,199.0,5,500001.0
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,9,500001.0
-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,6,500001.0
-122.21,37.43,20.0,975.0,134.0,324.0,146.0,10,500001.0
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,12,500001.0
-122.21,37.38,28.0,4518.0,578.0,1489.0,559.0,11,500001.0
-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8,500001.0
-122.22,39.51,17.0,1201.0,268.0,555.0,277.0,2,66900.0
-122.22,38.15,7.0,5129.0,820.0,2824.0,738.0,6,171100.0
-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5,179500.0
-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3,112700.0
-122.22,38.1,44.0,3013.0,563.0,1353.0,512.0,3,111900.0
-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3,110800.0
-122.22,38.1,40.0,2549.0,478.0,1275.0,494.0,3,111600.0
-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2,88700.0
-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3,94800.0
-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,6,225200.0
-122.22,37.86,21.0,7099.0,1106.0,2401.0,1138.0,8,358500.0
-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13,500001.0
-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,12,500001.0
-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8,390100.0
-122.22,37.81,52.0,2024.0,339.0,756.0,340.0,4,270100.0
-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,7,273700.0
-122.22,37.8,52.0,2721.0,541.0,1185.0,515.0,5,239800.0
-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3,199600.0
-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3,227700.0
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,4,164700.0
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2,136700.0
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,3,124700.0
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,4,109500.0
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,3,141700.0
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2,119100.0
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1,128800.0
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2,111700.0
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2,131900.0
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,2,95000.0
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,3,96400.0
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,3,114800.0
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,3,229500.0
-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,3,250000.0
-122.22,37.47,28.0,5956.0,1612.0,3571.0,1549.0,3,272800.0
-122.22,37.47,23.0,7740.0,1943.0,4124.0,1743.0,3,322800.0
-122.22,37.46,37.0,2586.0,495.0,1208.0,502.0,4,342700.0
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6,409300.0
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15,500001.0
-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15,500001.0
-122.22,37.37,26.0,440.0,202.0,322.0,218.0,5,350000.0
-122.22,37.36,34.0,1559.0,243.0,600.0,242.0,9,500001.0
-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2,130700.0
-122.23,40.4,18.0,2102.0,377.0,1059.0,384.0,3,95500.0
-122.23,40.32,10.0,2336.0,426.0,1003.0,368.0,3,81300.0
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4,128800.0
-122.23,39.95,21.0,2087.0,382.0,888.0,361.0,2,86400.0
-122.23,39.86,21.0,1730.0,350.0,982.0,322.0,2,79800.0
-122.23,39.75,16.0,2026.0,396.0,1031.0,382.0,2,73100.0
-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1,125000.0
-122.23,38.33,31.0,3440.0,574.0,1538.0,537.0,6,325900.0
-122.23,38.17,45.0,350.0,66.0,225.0,72.0,2,216700.0
-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,2,86400.0
-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2,90400.0
-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3,142900.0
-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4,145800.0
-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4,141500.0
-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,3,92800.0
-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2,92800.0
-122.23,38.09,26.0,4397.0,997.0,2539.0,965.0,2,90000.0
-122.23,38.06,52.0,1350.0,266.0,490.0,257.0,3,171100.0
-122.23,38.05,52.0,1736.0,358.0,638.0,297.0,3,147100.0
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8,452600.0
-122.23,37.85,52.0,2800.0,411.0,1061.0,403.0,6,373600.0
-122.23,37.84,50.0,2515.0,399.0,970.0,373.0,6,327600.0
-122.23,37.84,47.0,3175.0,454.0,1098.0,485.0,5,347600.0
